00:02.154  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:54.568  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:55.043  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:55.477  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:55.970  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:56.396  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:56.907  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:57.337  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:57.836  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:58.297  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:58.818  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:59.300  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:59.800  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:00.278  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:00.730  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:01.201  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:01.633  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:02.121  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:02.557  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:03.038  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:03.463  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
[opaque] 11/450 episodes, 368 frames, 3.0 min, 2.02 fps
03:04.296  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:04.788  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:05.240  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:05.715  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:06.151  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:06.631  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:07.060  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:07.536  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:07.975  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:08.531  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:08.957  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:09.465  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:09.928  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:10.441  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:10.920  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:11.406  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:11.897  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:12.346  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:12.830  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:13.262  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:13.734  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:14.186  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:14.662  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:15.093  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:15.570  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:16.007  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:16.484  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:16.916  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:17.788  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:18.272  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:18.731  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:19.211  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:19.645  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:20.142  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:20.581  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:21.081  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:21.540  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:22.058  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:22.544  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:23.033  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:23.508  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:23.979  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:24.484  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:24.911  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:25.394  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:25.824  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:26.285  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:26.730  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:27.201  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:27.640  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:28.108  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:28.546  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:29.028  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:29.458  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:29.936  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:30.383  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:30.883  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:31.305  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:31.795  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:32.679  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:33.165  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:33.715  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:34.222  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:34.727  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:35.215  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:35.661  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:36.173  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:36.606  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:37.135  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:37.633  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:38.153  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:38.659  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:39.162  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:39.688  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:40.141  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:40.656  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:41.100  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:41.600  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:42.055  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:42.547  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:43.026  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:43.556  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:44.071  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:44.535  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:45.056  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:45.545  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:46.106  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:46.653  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:47.186  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:47.761  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:48.309  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:48.856  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:49.835  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:50.460  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:51.028  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:51.545  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:52.123  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:52.651  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:53.228  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:53.818  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:54.408  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:55.008  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:55.645  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:56.261  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:56.820  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:57.430  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:57.956  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:58.508  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:59.079  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
03:59.586  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:00.102  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:00.669  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:01.135  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:01.673  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:02.187  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:02.762  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:03.333  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:03.842  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:04.571  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:05.145  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:06.245  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:06.821  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:07.381  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:08.158  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:08.813  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:09.376  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:09.990  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:10.584  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:11.137  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:11.711  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:12.267  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:12.773  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:13.346  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:13.937  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:14.447  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:15.010  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:15.513  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:16.060  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:16.578  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:17.041  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:17.546  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:17.990  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:18.499  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:18.976  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:19.483  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:19.949  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:20.439  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:20.920  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:21.370  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:21.850  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:22.278  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:22.763  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:23.706  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:24.289  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:24.803  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:25.322  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:25.784  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:26.284  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:26.714  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:27.208  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:27.634  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:28.122  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:28.536  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:29.032  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:29.485  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:30.003  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:30.480  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:30.983  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:31.452  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:31.932  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:32.424  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:32.868  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
04:33.354  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
